date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-02-29,0.93,0.122,0.001,,,,,,,,,,1.254,0.382,,,,27.849,,,,0.0,,,,,,,,,,,,,,,0.0,,0.494,,,,,0.102,1.633,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.846,2.886,,,,1.083,1.298,,,,,0.6,,,,,,,,,,,3.519,,3.472,,,0.0,,,6.381,0.292,,,0.529,18.056,,0.871,,,,,,10.541,,,,0.546,,,,,,0.007,0.167,,0.0,,,0.206,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.053,,,,0.244,1.311,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,3.016,,,,,,0.009,52.436,,0.904,0.0,,,1.232,,,0.544,,,0.098,,,,,,,,,,,0.847,0.563,0.027,0.936,,,,,,0.0,,,,
2020-03-01,1.18,0.122,0.002,,0.022,,,,,,,,1.544,0.458,,,,31.924,,,,0.086,,,,,,,,,,,,,,,0.0,,0.598,,,,,0.357,2.025,,,,,,,1.737,,,,,,,,,,,0.009,,,,,,,2.728,4.25,,,,1.083,1.74,,,,,1.211,,,,,,,,,,,4.397,,2.938,,,0.0,,,10.559,0.427,,,0.635,26.068,,0.887,,,,,,10.541,,,,1.639,,,,,,0.007,0.277,,0.0,,,0.206,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.075,,,,0.289,1.311,0.017,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,3.016,,,,,,0.034,60.483,,1.724,0.0,,,1.232,3.089,,0.502,,,0.098,,,,,,,,,,,0.847,0.978,0.047,1.166,,,,,,0.0,,,,
2020-03-02,1.357,0.0,0.005,,0.067,,,,,,,,1.733,0.573,1.007,,,32.603,,,,0.601,,,,,,,,,0.009,,,,,,0.0,,0.754,,,,,0.357,2.016,,,,,,,1.737,,,,,,,,,,,0.009,,,,,,,3.378,5.183,,,,1.263,2.64,,,,0.801,1.607,,,0.674,,,,,,,,5.122,,2.804,,,0.001,,,16.262,0.562,,,1.164,30.608,,0.952,,,,,,12.884,,,,2.186,,,,,,0.0,0.428,,0.0,,,0.206,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.123,,0.478,4.6,0.355,0.874,0.021,,,,,,,0.0,,,,0.153,0.007,,,,,,,,,,,,,,,3.371,,,,,,0.034,67.586,,2.481,0.0,,,1.706,4.805,,0.46,,,0.112,,,,,,,,,,,0.847,1.541,0.115,1.163,,,,,,0.0,,,,
2020-03-03,1.578,0.0,0.006,,0.089,,,,,,,,1.971,0.917,1.23,,,17.66,,,,1.03,,,,,,,,,0.009,,,,,,0.0,,0.832,,,,,0.408,1.747,,,,,,,1.985,,,,,,1.02,,,,,0.009,,,,1.508,,,4.18,6.32,,,,1.263,2.92,,,,0.801,2.063,,,0.674,,,,,,,,6.181,,2.137,,,0.001,,,25.308,0.697,,,1.482,36.926,,1.008,,,,,,10.541,,,,2.186,,,,,,0.0,0.661,,0.0,,,0.413,,,,,,,,,,,,,,,,,,,0.0,2.164,,,,,,0.16,,0.478,5.888,0.555,2.185,0.013,,,,,,,0.0,,,,0.153,0.007,,,,,,,,,,,,,,,3.371,,,,,,0.041,81.23,,3.343,0.0,,,2.939,6.293,,0.46,,,0.084,,,,,,,,,,,1.483,2.296,0.171,1.017,,,,,,0.0,,,,
2020-03-04,1.75,0.0,0.013,,0.245,,,,,,,,2.062,1.413,1.79,,,12.906,,,0.629,1.887,,,,,,,,,0.014,,,,,,0.0,,1.014,,,,,0.408,1.547,,,,,,,1.737,,,,,,1.7,,,,,0.009,,,,1.508,,,5.371,7.997,,,,1.805,3.982,,,,0.534,2.891,,,0.77,,,,,,,,7.044,,1.869,,69.723,0.018,,,31.428,0.674,,,1.376,44.65,,1.138,,,,,,7.028,,,,2.004,,,,,,0.0,0.829,,0.0,,,0.825,,,,,,,0.039,,,,,,,,,,,,0.0,4.669,,0.579,,,0.005,0.227,,0.0,10.121,0.888,2.404,0.013,,,,,,,0.0,,,,0.153,0.007,,,,,,,,,,,,,,,3.016,,,,,,0.05,84.144,,4.395,0.0,,,5.688,10.183,,0.419,,,0.042,,,,,,,,,,,1.483,3.081,0.269,0.911,,,,,,0.0,,,,
2020-03-05,1.925,0.0,0.015,,0.245,,,,,,,,2.104,1.528,2.461,,,14.943,,,0.629,4.204,,,,,,,,,0.014,,,,,,0.0,,1.274,,,,,0.561,1.349,,,,,,,1.737,,,,,,1.53,,,,,0.018,,,,1.508,,,6.846,10.199,,,,2.888,5.722,,,,0.801,4.486,,,2.696,,,,,,,,7.974,,1.736,,91.177,0.019,,,36.905,0.629,1.194,,1.905,54.254,,1.186,,,,,,3.514,,,,2.55,,,,,,0.0,0.973,1.544,0.0,,,0.943,,,,,,,0.039,,,27.404,,,,,,,,,0.0,7.231,,0.579,,,0.005,0.37,,0.0,15.825,0.955,2.622,0.017,,,,,,,0.0,,,2.968,0.254,0.014,,,,,,,,474.918,,,,,,,4.258,,,,,,0.064,83.411,,5.131,0.0,,,7.963,12.127,,0.502,,,0.098,,,,,,,,,,,1.695,3.703,0.494,0.806,,,,,,0.0,,,,
2020-03-06,2.246,0.0,0.028,,0.356,,,,,,0.36,,2.305,1.719,4.027,0.579,,16.302,,,0.524,9.266,,,,,,,,,0.056,,,,,,0.0,,1.612,,,,,0.561,1.227,,,,,,,1.489,,,,1.715,,3.74,,,0.178,0.722,0.126,,,,6.787,,,8.869,13.082,,,,2.888,8.243,,,,0.801,7.029,,,3.948,,,,,,,,9.219,,1.736,,112.63,0.02,,,49.226,0.742,3.583,,3.281,63.485,,1.484,,,,,,3.045,,,,3.643,,,,,,0.001,1.3,3.088,0.0,,,1.709,,,,,,,0.039,,,27.404,,,,,,,,,0.0,10.362,,0.579,,,0.0,0.483,,0.955,18.77,1.066,2.622,0.008,,,,,,,0.017,,,2.968,0.305,0.076,,,,,,,,653.013,,,,,,,6.564,,,,,,0.092,82.137,,7.738,0.0,,,12.797,23.569,,0.46,,,0.098,,,,,,,,,,,1.059,4.696,0.65,0.759,,,,,,0.0,,,,
2020-03-07,2.53,0.073,0.028,,0.356,12.525,,,,,0.36,,2.362,1.452,4.81,0.869,,29.886,,,0.524,14.413,,,,,,,,,0.051,,,,,,0.0,,1.69,,,,,0.561,0.983,,,,,,,1.489,,,,1.811,,3.4,,,0.178,0.722,0.126,,,,6.787,,,11.343,16.881,,,,3.61,12.505,,,,0.801,8.744,,,4.044,,,,,,,,10.583,,1.736,,131.401,0.022,0.015,,59.062,0.921,3.384,,4.339,80.542,,1.783,,,,,,3.748,,,0.54,3.279,,,,,,0.005,1.558,1.544,0.0,,,1.886,,,,,,,0.016,,,0.0,,,,0.053,,,,,0.0,14.518,,0.771,,,0.0,0.746,,0.955,24.29,0.933,2.185,0.008,,,,,,,0.026,,1.947,2.597,0.305,0.076,,,,,,,,682.695,,0.137,0.231,,,,6.386,,,,,,0.103,75.093,,9.567,0.0,,,15.641,28.603,,0.251,,,0.112,,,,,,,,,,,2.542,5.436,1.117,0.629,,,,,,0.02,,,,
2020-03-08,2.708,0.073,0.055,,0.401,12.525,,,,0.264,0.0,,2.279,1.872,7.607,0.579,,25.811,,,0.524,16.987,,,,,,,,,0.084,,,,,,0.06,,2.132,,,,,0.561,0.612,,,,,,,1.241,,,,2.668,,5.27,,,0.356,0.444,0.423,,,,6.787,,,13.514,20.222,,,,4.693,14.673,,,,2.671,9.416,,,6.355,,,,,,,,11.766,,2.404,,126.038,0.025,0.022,,63.105,0.921,3.583,,5.186,96.227,,1.936,0.089,,,,,4.451,,,1.081,4.007,,,,,,0.005,1.682,3.088,0.0,,,2.063,,,,,,,0.016,,,0.0,,,,0.053,,,,,0.0,17.251,,0.771,,,0.0,0.966,,0.955,28.89,1.177,2.185,0.008,,,,,,,0.061,,2.921,4.452,0.61,0.104,,,,,,,,771.742,,0.302,0.231,,,,7.806,,,,,,0.13,69.052,,12.385,0.0,,,20.001,35.467,,0.209,,,0.112,,,,,,,,,,0.025,2.542,5.747,1.44,0.437,,,,,,0.143,,,,
2020-03-09,2.998,0.073,0.058,,0.379,0.0,,,,0.264,0.0,,2.178,2.33,10.068,0.579,,31.245,,,0.524,19.818,,,,,,,,,0.107,,,,,,0.06,,2.574,,,,,0.561,0.497,,,,,,,1.241,,,,2.668,,14.62,,,0.356,0.5,0.478,,,,6.787,,,17.133,25.84,37.653,,,6.136,17.991,,,,3.205,11.863,,30.603,6.355,,,,,,,,13.642,,2.003,0.903,139.446,0.027,0.062,,63.918,0.764,3.982,,5.08,120.872,,2.009,0.089,,,,,1.874,,,2.702,3.461,,,,25.41,,0.005,1.713,3.088,0.0,,,2.593,,,,,,,0.016,,,0.0,,,,0.027,,,,,0.0,20.383,,0.771,,,0.005,1.088,,0.955,33.123,1.443,2.185,0.047,,,,,,,0.147,0.401,2.726,5.566,0.61,0.097,,,,,,,,1068.566,,0.385,0.173,,,,7.451,,,,,,0.147,60.657,,20.038,0.0,,,29.101,37.984,,0.167,,,0.098,,,,,0.162,,,,,0.025,2.542,7.332,1.593,0.382,,,,,,0.143,,,,
2020-03-10,3.267,0.073,0.065,,0.334,0.0,,,,0.352,0.0,,2.034,2.598,12.752,0.772,,41.434,,,0.839,21.791,,,,,,,1.546,,0.135,,,,,,0.06,,2.965,,,,,0.765,0.425,,,,,,,1.241,,,,3.431,,43.521,,,0.356,0.444,0.514,,,,7.541,,,20.627,30.446,37.653,,,9.205,23.167,,,,3.205,13.29,,30.603,7.896,,,,,,,,15.306,,2.671,0.903,155.536,0.036,0.091,,64.438,0.876,6.371,,7.726,129.528,,2.315,0.0,,,,,3.045,,,3.782,5.1,,,,25.41,,0.007,1.744,6.177,0.0,,,2.74,,,,,,,0.016,,,0.0,,,,0.053,,,,,0.0,26.475,,0.771,,,0.005,1.396,,2.866,67.718,1.599,1.311,0.059,,4.952,,,,,0.26,0.552,3.797,6.308,1.119,0.117,,,,,,,,1187.296,,0.522,0.115,,,,8.87,,14.624,,,0.117,0.199,44.909,,32.171,0.0,,,37.159,49.768,,0.209,,,0.139,,,,,0.405,,,,,0.0,4.978,10.339,2.093,0.367,,,,,,0.153,,,,
2020-03-11,3.914,0.146,0.068,,0.178,0.0,,,,0.396,0.0,,2.144,2.903,14.654,0.772,,97.131,,,0.315,24.966,,,,1.278,,,2.165,,0.158,,,,,,0.119,0.072,4.395,,,,,1.275,0.36,0.173,,,,2.509,,2.233,,,,7.909,,73.441,,,0.356,0.389,0.523,,,,10.558,,,26.27,38.288,18.826,,,18.229,29.567,,,,5.608,15.653,,0.0,8.666,,,,,,,,19.129,,2.804,1.104,158.218,0.024,0.116,,68.639,0.809,7.366,,,158.764,,2.477,0.0,,,,,3.748,,,4.863,8.744,,,,50.819,,0.014,1.864,9.265,0.0,,,2.917,,,,,,,0.024,,,0.0,,,,0.107,,,,,0.0,29.663,,0.386,,,0.005,2.066,,2.866,99.736,1.732,0.656,0.064,,5.714,,,,0.323,0.398,0.753,5.258,94.244,2.086,0.117,,,,,,,,1513.802,,0.549,0.0,1.746,,,12.063,1.24,26.889,,,0.217,0.254,41.184,,43.21,0.046,,,52.894,64.299,,0.251,,,0.223,,0.113,,,0.486,,,,,0.0,4.978,15.598,3.074,0.352,,,,1237.624,,0.224,,,,
2020-03-12,4.418,0.146,0.077,,0.267,0.0,,,,0.396,1.079,,2.161,2.789,20.135,0.483,,95.093,,,0.629,22.649,,,,1.278,,,2.783,,0.223,,,,,,0.119,0.072,5.669,,,,,1.122,0.26,0.173,,,,4.246,,2.233,,,,7.814,,102.852,,,0.356,0.222,0.577,,,,9.803,,,30.946,44.861,18.826,,,30.862,27.532,,,,5.341,23.618,,0.0,6.548,,,,,,,,21.986,,3.205,1.104,185.035,0.03,0.116,,74.105,0.809,7.366,,9.313,190.642,,2.67,0.0,,,,,5.154,,,4.863,8.197,,,,76.229,,0.014,2.012,27.795,0.0,,,3.035,,,11.251,,,,0.055,,,27.404,,,,0.107,,,,,0.0,38.488,,0.386,,,0.005,2.783,,2.866,113.17,1.665,0.437,0.093,,4.952,,,,0.441,0.424,1.204,4.966,94.244,2.187,0.166,,,,,,,,1306.026,,1.099,0.0,2.765,,,10.821,1.772,41.041,,,0.267,0.286,34.372,,42.432,0.046,,,64.838,61.553,,0.209,,,0.349,,0.113,,,0.486,,,,,0.0,5.931,22.116,4.144,0.326,,,,1237.624,,0.234,,,,
2020-03-13,5.573,0.146,0.093,,0.2,0.0,,,,0.637,2.518,,2.114,5.348,30.762,0.869,,91.697,0.018,,2.202,38.607,,,,0.0,,,3.402,,0.641,,,3.391,,,0.239,0.036,7.697,,,,,2.142,0.16,0.231,,,,4.246,,5.21,,,,11.721,,132.262,,,0.267,0.222,0.586,,,,52.034,,,42.36,61.211,37.653,,,41.511,45.154,,,,5.608,29.063,,0.0,13.962,,,,,,,,29.129,,3.605,1.706,244.031,0.036,0.236,,74.726,1.371,14.334,,10.901,220.606,,2.525,0.0,,,,,5.154,,,8.646,10.019,,,,101.639,,0.016,2.054,49.413,0.0,,,3.359,17.182,,22.502,,,,0.157,,1.833,27.404,,,,0.133,,,,,0.0,43.897,,0.193,,,0.005,3.945,,5.254,163.406,3.197,0.656,0.106,,4.571,,,1.032,0.793,0.511,1.581,9.639,115.764,4.069,0.221,,,,,,,,1246.661,,2.225,0.346,4.948,,,12.418,3.544,63.212,,,0.384,0.611,26.749,,101.601,0.229,,,73.654,105.83,,0.209,,,0.377,,0.0,,,1.214,,,,,0.05,5.931,28.041,5.859,0.378,,,,0.0,,0.316,,,,
2020-03-14,6.419,0.146,0.146,13.369,0.445,0.0,,,,0.571,6.114,,2.146,7.144,40.606,0.579,,84.905,0.018,,2.202,44.613,,,,0.0,,,4.639,,0.641,,89.086,6.045,,,0.358,0.036,9.232,,,,,3.826,0.123,0.405,,,,4.825,,6.451,,,,16.2,,136.682,,,0.802,0.833,0.847,,,,79.182,,,50.033,72.561,150.611,,,45.301,52.276,,,,6.944,35.984,,0.0,17.525,,,,,,,,34.036,,4.273,2.609,284.256,0.048,0.334,,77.989,1.259,22.098,,12.594,258.717,,2.654,0.0,,,,,10.073,,,13.509,12.933,,,,152.458,,0.019,2.196,75.664,0.0,,,4.272,19.091,,28.127,,,,0.275,,3.666,27.404,,,,0.4,,,,,0.0,49.533,,0.193,,,0.005,5.096,,5.254,173.527,4.241,0.656,0.199,,3.619,,,1.032,1.087,0.909,2.459,14.507,122.072,5.799,0.318,,,,,,,,1573.167,,2.692,0.346,6.549,,,13.127,5.493,82.082,,,0.618,0.776,20.168,,123.868,0.412,,,77.256,124.822,,0.335,,,0.446,,0.0,,,1.376,,,,,0.05,4.237,32.618,7.612,0.428,,,,0.0,,0.356,,,,
2020-03-15,7.352,0.292,0.164,14.777,0.646,0.0,,,,0.725,8.991,,2.304,8.442,57.721,1.352,,87.622,0.012,,2.202,58.854,,,,0.0,,,6.494,,0.66,,111.358,6.93,0.132,,0.298,0.0,11.156,,,,,4.132,0.104,0.636,,,,4.246,,9.18,,,23.437,21.155,,140.932,,,0.534,0.778,0.55,,,,121.412,,,58.596,83.833,169.437,,,49.271,50.197,,,,5.341,47.211,,0.0,24.844,,,,,,,,39.249,,4.139,2.508,324.481,0.052,0.403,,83.252,1.259,21.899,,15.769,294.254,,2.638,0.62,,,,,11.244,,,15.13,14.208,,,,254.097,,0.03,2.375,86.473,0.0,,,9.694,17.182,,33.753,,,,0.361,,6.722,27.404,0.294,,,0.694,,,,,0.0,62.173,,0.579,,,0.005,5.442,,5.254,192.296,5.04,1.311,0.551,,4.19,9.754,,1.032,1.087,1.125,2.71,20.933,143.221,5.901,0.318,,,,,,,,1484.12,,2.527,1.155,6.84,,,13.482,7.265,95.762,,,0.801,0.87,16.366,,149.815,0.779,,,79.436,213.146,,0.586,,,0.893,,0.0,,,1.295,,,,,0.05,5.614,38.365,7.961,0.544,,,,0.0,,0.265,,,,
2020-03-16,8.64,0.413,0.219,17.239,0.757,12.525,,,,0.967,18.342,,2.475,10.925,78.639,1.834,,80.829,0.029,,3.146,70.265,,,,0.0,0.9,,6.804,,0.813,,118.04,7.078,0.662,,0.298,0.072,14.459,,,,,8.264,0.093,1.08,,,,5.018,0.036,11.165,,,33.482,25.443,0.02,140.082,,,0.534,1.222,0.856,,,,147.052,,,68.694,99.241,301.222,,,57.213,77.699,,,,4.807,58.45,,0.0,24.844,,,,,,,,46.615,0.575,5.341,3.01,327.163,0.054,0.417,,88.424,1.438,29.464,,23.177,318.577,3.537,2.549,1.418,,,,,13.821,,,15.13,14.208,,,,330.327,,0.065,2.555,114.268,1.438,,,12.847,17.182,,50.629,,,,0.588,,6.722,164.424,0.294,,,0.721,,,,,0.0,75.324,,0.579,,,0.0,8.061,,7.165,207.57,6.483,1.311,0.933,,3.619,12.476,,1.18,2.32,1.056,4.039,29.306,156.208,7.274,0.504,,,,,,,,1187.296,,2.829,1.155,7.858,,,16.498,9.923,111.801,,,0.985,1.392,14.629,,186.486,1.237,,,77.73,208.913,,0.921,,,1.353,,0.0,,,1.457,0.211,,,,0.151,5.614,45.253,12.075,0.709,,,,0.0,,0.316,,,,
2020-03-17,9.945,0.438,0.272,15.832,0.891,475.934,,,,1.121,27.693,,2.648,13.179,97.655,1.641,,80.15,0.041,,2.832,83.734,,,,0.0,0.9,,6.494,,1.347,,122.494,9.289,0.617,,1.849,0.287,17.917,,,,,10.355,0.089,1.388,,,,6.177,0.178,12.654,0.446,,42.41,33.829,0.03,121.552,,,1.425,2.389,1.234,,,,160.626,,,78.579,113.412,847.186,,,63.529,87.432,,,,5.074,70.289,,61.205,28.695,,,,,,8.656,,54.073,0.767,5.608,4.113,404.931,0.061,0.526,,91.778,1.865,37.626,,24.87,361.753,4.244,2.485,2.924,,,,,14.289,,,22.154,14.39,,,,457.375,,0.077,2.718,208.462,2.877,,,16.029,13.364,,61.88,,,,0.674,,8.249,164.424,0.883,,,0.934,,,,,0.0,88.135,,1.35,,,0.005,11.114,,9.075,195.609,7.882,1.311,1.187,,2.476,15.424,,0.885,3.113,1.333,5.419,39.627,153.981,8.088,0.65,,,,,,,,1573.167,,4.147,1.27,8.732,,,18.804,11.518,115.103,,,0.918,1.999,15.574,,211.381,1.97,,,79.721,252.732,,1.256,,,1.729,,0.0,,,1.538,0.551,,,,0.327,2.542,52.808,16.938,0.916,,,,0.0,,0.356,,,,
2020-03-18,11.206,0.365,0.345,16.536,1.203,475.934,,,10.664,1.318,29.851,37.573,2.729,16.808,120.475,1.641,,41.434,0.064,,4.405,100.55,,,,0.0,0.818,,9.587,,1.551,,126.948,12.533,0.794,,1.908,0.287,22.598,,14.551,,,11.732,0.085,1.793,,,,7.142,0.178,15.383,0.624,,42.41,35.544,0.03,104.552,,,1.425,5.222,1.225,,,,182.495,,0.049,87.617,126.696,1054.276,,,62.266,100.689,9.795,,,3.739,79.537,,214.218,30.717,,,,0.072,,8.656,,61.274,0.671,7.344,4.515,442.474,0.066,0.701,,94.421,2.09,49.571,,32.914,393.835,4.244,2.323,4.519,1.804,0.056,,,16.398,,,32.961,13.115,,,,559.014,,0.085,2.861,302.655,7.192,,,18.887,9.546,,60.005,,,,0.863,,8.249,164.424,1.177,,,1.175,,,,,0.0,105.728,,2.893,,,0.027,15.305,,13.374,175.183,10.169,4.589,1.84,,2.095,17.693,,0.885,3.935,1.324,5.52,37.874,70.498,10.936,0.878,,,,,,,,1306.026,,4.12,1.559,10.332,,,23.949,15.77,102.838,,,1.72,2.482,12.699,,244.603,2.244,,,74.886,271.839,,2.176,,,2.134,,0.0,,,1.78,1.137,,,,0.327,4.131,61.518,23.713,1.131,23.081,,,0.0,,0.377,,,,
2020-03-19,13.756,0.365,0.458,14.425,1.403,651.278,,,10.664,1.714,39.921,37.573,2.893,21.125,153.027,3.186,,56.377,0.082,,4.09,127.06,,,,0.0,0.818,,16.081,,2.643,,142.538,12.828,1.367,,2.028,0.394,27.565,,43.654,,,11.732,0.097,1.908,,,,9.072,0.284,21.338,0.714,15.693,58.035,57.176,0.131,91.121,,,2.583,10.111,1.703,,,,189.282,0.832,0.049,107.038,154.578,1317.846,,,64.793,127.837,19.589,0.419,,4.273,103.515,0.329,275.423,30.717,,,0.504,0.072,,7.419,,76.465,0.959,10.549,6.02,608.737,0.085,1.005,,94.093,2.719,102.327,,32.279,439.077,4.598,2.194,6.025,2.268,0.13,,11.223,15.929,,,41.067,17.487,,,,762.292,,0.118,2.95,487.955,10.069,,,21.863,9.546,,88.132,,0.422,,1.192,,14.054,137.02,1.471,,,1.522,,,1.169,,0.0,124.687,,4.436,,,0.027,22.556,,19.583,192.112,12.989,6.556,2.006,,2.667,22.229,,1.032,6.432,1.428,7.677,70.685,73.466,11.598,1.182,0.581,,,11.119,,9.619,,1454.438,,6.29,1.559,12.224,,,29.626,16.656,92.931,,,2.221,3.519,13.432,,329.824,2.657,0.021,1.618,74.128,391.626,,2.469,,,2.79,,0.0,,5.878,2.59,2.238,,,,0.378,5.826,69.902,35.7,1.53,27.463,,,0.0,1.484,0.468,,,,
2020-03-20,15.804,,0.557,13.018,1.425,926.819,,,0.0,2.131,46.035,28.18,3.081,22.577,182.446,2.8,,61.131,0.099,,4.405,145.677,,,,1.278,0.982,,23.504,,2.982,,91.314,15.335,1.676,,2.743,0.645,33.962,,29.103,0.538,,20.71,0.123,2.795,,0.502,,12.739,0.284,23.819,1.07,15.693,58.035,65.943,0.162,77.181,,,5.967,19.443,1.847,,3.582,,153.839,0.832,0.065,118.691,170.3,1449.63,,,71.831,133.706,26.119,1.256,,4.807,130.683,0.478,275.423,29.369,,,0.672,0.0,,7.419,,88.486,2.109,16.291,6.622,737.457,0.114,1.089,,93.506,2.405,118.054,,54.609,497.328,2.829,2.332,7.443,2.32,0.111,,11.784,18.506,,,50.793,15.666,,,,787.702,,0.164,3.052,694.872,10.069,,,24.545,7.637,,97.507,,0.422,,1.388,,18.332,246.636,1.471,,,1.869,,,1.169,,0.0,152.186,,6.557,,,0.046,32.696,,25.315,168.926,14.143,6.337,2.964,,3.048,24.951,,1.622,6.05,1.436,8.957,88.405,55.656,11.14,1.437,1.234,,,11.119,,9.619,,1840.309,,7.086,1.617,14.553,93.34,,32.819,18.074,94.347,,,2.972,4.64,12.988,,319.143,3.069,0.021,6.472,76.782,475.375,,3.557,,,3.445,,0.904,,5.878,3.075,4.148,,,,0.655,5.826,81.382,52.65,1.895,30.969,0.953,,0.0,1.484,0.448,,,,
2020-03-21,18.506,0.292,0.648,13.369,2.272,1089.638,,,0.0,2.725,51.07,28.18,3.218,31.363,222.493,3.669,9.756,64.528,0.129,,5.139,182.397,,0.15,,1.278,0.736,,23.194,,4.041,,95.768,17.989,2.734,,2.743,0.896,45.3,,29.103,0.538,,25.709,0.131,3.354,,0.502,,17.565,0.462,41.684,1.516,10.462,59.151,76.806,0.212,84.831,,,8.995,26.554,1.667,,3.582,,144.035,0.0,0.065,137.516,196.563,1562.588,,,82.48,146.742,39.178,1.256,,5.074,154.336,0.478,275.423,29.08,35.402,,0.897,0.072,,7.419,,104.742,2.109,17.76,7.324,850.087,0.161,1.285,,89.0,2.337,130.596,,74.611,549.16,2.829,2.13,7.443,2.423,0.111,,12.345,16.866,,,52.954,17.123,,,,940.16,,0.211,3.019,955.835,11.508,,,27.845,5.727,,103.133,,0.211,,1.647,,20.776,246.636,2.648,,,2.109,,,0.39,,0.0,174.789,,8.871,,,0.092,42.467,,33.913,189.168,19.65,7.211,3.066,,2.476,37.2,,2.212,8.223,1.696,10.864,108.17,53.43,12.411,1.707,1.161,,,5.56,,0.0,,2196.497,,7.938,2.137,18.191,,,39.028,18.606,95.29,,0.057,3.373,6.09,13.76,,399.149,3.069,0.021,4.854,82.849,596.764,,4.185,,0.092,4.589,,1.695,,30.698,3.399,7.792,,,,1.108,7.203,93.721,68.128,2.407,37.688,1.242,,0.0,2.403,0.418,,,,
